apartment_name,region_name,legal_dong,jibun,road_name,deal_type,deal_year,deal_month,deal_day,deal_amount,area,floor,longitude,latitude,coordinate_source,coordinates_wkt
신아굿모닝(40-55),은평구,,,,매매,,,,,,,126.9203713,37.60255466,apt_master_info,POINT(126.9203713 37.60255466)
글로벌캠퍼스푸르지오,연수구,,,,매매,,,,,,,126.6538552,37.37673906,apt_master_info,POINT(126.6538552 37.37673906)
시대,연수구,,,,매매,,,,,,,126.6695042,37.422713,apt_master_info,POINT(126.6695042 37.422713)
원당풍림아이원,서구,,,,매매,,,,,,,126.696624,37.59132702,apt_master_info,POINT(126.696624 37.59132702)
삼성한국형,달서구,,,,전세,,,,,,,128.480192,35.85131873,apt_master_info,POINT(128.480192 35.85131873)
부영벽산블루밍,사하구,,,,매매,,,,,,,128.9779087,35.1058694,apt_master_info,POINT(128.9779087 35.1058694)
주공달성현풍,달성군,,,,매매,,,,,,,128.4440863,35.69243783,apt_master_info,POINT(128.4440863 35.69243783)
선비마을1,대덕구,,,,매매,,,,,,,127.4298071,36.37294262,apt_master_info,POINT(127.4298071 36.37294262)
마포래미안푸르지오4단지,마포구,,,,매매,,,,,,,126.9530988,37.55360292,apt_master_info,POINT(126.9530988 37.55360292)
월계센트럴아이파크,노원구,,,,매매,,,,,,,127.0574824,37.63045454,apt_master_info,POINT(127.0574824 37.63045454)
유성청구,북구,,,,매매,,,,,,,128.6192805,35.90768643,apt_master_info,POINT(128.6192805 35.90768643)
드림파크어울림1단지,서구,,,,매매,,,,,,,126.6386654,37.59496319,apt_master_info,POINT(126.6386654 37.59496319)
신명스카이뷰,서구,,,,매매,,,,,,,126.6939099,37.61963071,apt_master_info,POINT(126.6939099 37.61963071)
가양6단지,강서구,,,,전세,,,,,,,126.8593249,37.56306696,apt_master_info,POINT(126.8593249 37.56306696)
한화꿈에그린1차,유성구,,,,매매,,,,,,,127.3831129,36.42150678,apt_master_info,POINT(127.3831129 36.42150678)
옥산크리스탈,송파구,,,,전세,,,,,,,127.1234837,37.51221729,apt_master_info,POINT(127.1234837 37.51221729)
반포자이,서초구,,,,매매,,,,,,,127.0149667,37.50784687,apt_master_info,POINT(127.0149667 37.50784687)
풍암4차대주파크빌,서구,,,,월세,,,,,,,126.8665743,35.11742372,apt_master_info,POINT(126.8665743 35.11742372)
휴안팰리스,유성구,,,,매매,,,,,,,127.3353761,36.35616258,apt_master_info,POINT(127.3353761 36.35616258)
반석더샵,유성구,,,,매매,,,,,,,127.3047266,36.3920949,apt_master_info,POINT(127.3047266 36.3920949)
정관신동아파밀리에,기장군,,,,매매,,,,,,,129.1760275,35.32585537,apt_master_info,POINT(129.1760275 35.32585537)
동남,부평구,,,,매매,,,,,,,126.72212,37.51003206,apt_master_info,POINT(126.72212 37.51003206)
연산지음,연제구,,,,매매,,,,,,,129.0762243,35.18342343,apt_master_info,POINT(129.0762243 35.18342343)
신한,남동구,,,,매매,,,,,,,126.7146001,37.46733056,apt_master_info,POINT(126.7146001 37.46733056)
유니버시아드힐스테이트3단지,서구,,,,매매,,,,,,,127.0523205,37.54089352,apt_master_info,POINT(127.0523205 37.54089352)
에드가리움,광산구,,,,매매,,,,,,,126.8057044,35.1623331,apt_master_info,POINT(126.8057044 35.1623331)
협성노블리스,북구,,,,매매,,,,,,,129.3484603,35.63098874,apt_master_info,POINT(129.3484603 35.63098874)
양우,노원구,,,,매매,,,,,,,127.0712213,37.65603856,apt_master_info,POINT(127.0712213 37.65603856)
e편한세상범어,수성구,,,,매매,,,,,,,128.6199132,35.86657186,apt_master_info,POINT(128.6199132 35.86657186)
태성캐슬,금정구,,,,매매,,,,,,,129.0883601,35.25374958,apt_master_info,POINT(129.0883601 35.25374958)
대전센트럴자이2단지,중구,,,,매매,,,,,,,127.4275532,36.32194656,apt_master_info,POINT(127.4275532 36.32194656)
정관동일스위트2차,기장군,,,,매매,,,,,,,127.0663621,37.60361913,apt_master_info,POINT(127.0663621 37.60361913)
현대패밀리명덕,동구,,,,매매,,,,,,,129.4287042,35.52378212,apt_master_info,POINT(129.4287042 35.52378212)
이린타워,수영구,,,,매매,,,,,,,129.1123027,35.15716212,apt_master_info,POINT(129.1123027 35.15716212)
전하동정림명가의아침,동구,,,,매매,,,,,,,129.4318849,35.51448389,apt_master_info,POINT(129.4318849 35.51448389)
동산로얄,동구,,,,매매,,,,,,,126.938051,35.1541214,apt_master_info,POINT(126.938051 35.1541214)
화명2차동원로얄듀크비스타,북구,,,,월세,,,,,,,129.0089938,35.22451714,apt_master_info,POINT(129.0089938 35.22451714)
무학다솜,사상구,,,,매매,,,,,,,128.976947,35.13536813,apt_master_info,POINT(128.976947 35.13536813)
목동신시가지14,양천구,,,,매매,,,,,,,126.8738507,37.51451822,apt_master_info,POINT(126.8738507 37.51451822)
갈마,서구,,,,매매,,,,,,,127.3667495,36.34278409,apt_master_info,POINT(127.3667495 36.34278409)
두산베어스타워,동대문구,,,,매매,,,,,,,127.0323313,37.57856639,apt_master_info,POINT(127.0323313 37.57856639)
해운대동백두산위브더제니스,해운대구,,,,매매,,,,,,,127.0142968,37.5742871,apt_master_info,POINT(127.0142968 37.5742871)
힐스테이트청계,동대문구,,,,매매,,,,,,,127.0523205,37.54089352,apt_master_info,POINT(127.0523205 37.54089352)
주공5,동구,,,,매매,,,,,,,127.4590437,36.32277746,apt_master_info,POINT(127.4590437 36.32277746)
울산오토밸리로Z00M파크,북구,,,,매매,,,,,,,126.930072,37.57591318,apt_master_info,POINT(126.930072 37.57591318)
연제대광로제비앙,북구,,,,매매,,,,,,,127.0251202,37.58236817,apt_master_info,POINT(127.0251202 37.58236817)
롯데캐슬,중구,,,,매매,,,,,,,127.0214563,37.57104431,apt_master_info,POINT(127.0214563 37.57104431)
청광플러스원(큐브1차),강동구,,,,월세,,,,,,,127.1382753,37.53795207,apt_master_info,POINT(127.1382753 37.53795207)
포레나영등포센트럴,영등포구,,,,매매,,,,,,,127.0822667,37.67183957,apt_master_info,POINT(127.0822667 37.67183957)
더 래디언트 금정산,북구,,,,매매,,,,,,,129.0858529,35.21830699,apt_master_info,POINT(129.0858529 35.21830699)
호반힐하임,남구,,,,전세,,,,,,,126.8992304,35.12801026,apt_master_info,POINT(126.8992304 35.12801026)
민들레,북구,,,,매매,,,,,,,128.6289867,35.91592197,apt_master_info,POINT(128.6289867 35.91592197)
옥현으뜸마을주공3,남구,,,,매매,,,,,,,129.2601816,35.5392652,apt_master_info,POINT(129.2601816 35.5392652)
로얄동아,광진구,,,,매매,,,,,,,127.08137,37.52812591,apt_master_info,POINT(127.08137 37.52812591)
연산부백화이트리치,연제구,,,,월세,,,,,,,127.0690935,37.57133281,apt_master_info,POINT(127.0690935 37.57133281)
삼산선경,남구,,,,매매,,,,,,,129.334399,35.54320201,apt_master_info,POINT(129.334399 35.54320201)
현대아이파크,달서구,,,,매매,,,,,,,128.5144977,35.81552196,apt_master_info,POINT(128.5144977 35.81552196)
동암신동아,부평구,,,,매매,,,,,,,126.7043419,37.47723902,apt_master_info,POINT(126.7043419 37.47723902)
롯데낙천대,북구,,,,매매,,,,,,,129.0124863,35.23693724,apt_master_info,POINT(129.0124863 35.23693724)
현대패밀리명덕,동구,,,,매매,,,,,,,129.4287042,35.52378212,apt_master_info,POINT(129.4287042 35.52378212)
해운대자이1단지,해운대구,,,,매매,,,,,,,129.0320296,35.14766885,apt_master_info,POINT(129.0320296 35.14766885)
시영장미3,달서구,,,,매매,,,,,,,128.5530073,35.80759554,apt_master_info,POINT(128.5530073 35.80759554)
래미안장전,금정구,,,,매매,,,,,,,129.0870642,35.22575054,apt_master_info,POINT(129.0870642 35.22575054)
모아,광산구,,,,매매,,,,,,,126.8024566,35.14054265,apt_master_info,POINT(126.8024566 35.14054265)
서해,연수구,,,,월세,,,,,,,126.6516156,37.42413413,apt_master_info,POINT(126.6516156 37.42413413)
한라아파트,광진구,,,,매매,,,,,,,127.0700991,37.53568715,apt_master_info,POINT(127.0700991 37.53568715)
리베라스위트빌Ⅱ,서구,,,,매매,,,,,,,127.3820088,36.34408018,apt_master_info,POINT(127.3820088 36.34408018)
월배e-편한세상,달서구,,,,매매,,,,,,,128.5221105,35.82708496,apt_master_info,POINT(128.5221105 35.82708496)
강일리버파크6단지,강동구,,,,매매,,,,,,,127.1764314,37.56386955,apt_master_info,POINT(127.1764314 37.56386955)
라인광장1,남구,,,,매매,,,,,,,126.9099905,35.12984675,apt_master_info,POINT(126.9099905 35.12984675)
래미안베라힐즈,은평구,,,,월세,,,,,,,126.9366952,37.60407241,apt_master_info,POINT(126.9366952 37.60407241)
드림인시티에일린의뜰2차,북구,,,,매매,,,,,,,129.3621085,35.63692162,apt_master_info,POINT(129.3621085 35.63692162)
e편한세상강변,중구,,,,매매,,,,,,,126.9592527,37.52349236,apt_master_info,POINT(126.9592527 37.52349236)
현대문화1차,남구,,,,매매,,,,,,,129.343073,35.5339433,apt_master_info,POINT(129.343073 35.5339433)
염포성원상떼빌,북구,,,,매매,,,,,,,129.392904,35.53217339,apt_master_info,POINT(129.392904 35.53217339)
대신새들뫼1단지,동구,,,,월세,,,,,,,127.4423724,36.32732092,apt_master_info,POINT(127.4423724 36.32732092)
금호어울림,계양구,,,,매매,,,,,,,126.7147763,37.52415779,apt_master_info,POINT(126.7147763 37.52415779)
문래베어스타운,영등포구,,,,매매,,,,,,,126.8852296,37.51911971,apt_master_info,POINT(126.8852296 37.51911971)
송도자유비치,서구,,,,매매,,,,,,,129.0194036,35.08173114,apt_master_info,POINT(129.0194036 35.08173114)
주공(210),동구,,,,매매,,,,,,,127.452916,36.30701052,apt_master_info,POINT(127.452916 36.30701052)
주공2,중구,,,,매매,,,,,,,127.3992941,36.30905069,apt_master_info,POINT(127.3992941 36.30905069)
백양산월드메르디앙,부산진구,,,,매매,,,,,,,129.0323257,35.1735511,apt_master_info,POINT(129.0323257 35.1735511)
영남송도,연수구,,,,매매,,,,,,,126.6600669,37.42646117,apt_master_info,POINT(126.6600669 37.42646117)
연수푸르지오2단지,연수구,,,,매매,,,,,,,126.6790997,37.41643432,apt_master_info,POINT(126.6790997 37.41643432)
안락현대,동래구,,,,매매,,,,,,,129.1137446,35.20022279,apt_master_info,POINT(129.1137446 35.20022279)
삼익플라주서교2차,마포구,,,,매매,,,,,,,126.915666,37.55845579,apt_master_info,POINT(126.915666 37.55845579)
상계주공3(고층),노원구,,,,매매,,,,,,,127.0606599,37.65217061,apt_master_info,POINT(127.0606599 37.65217061)
영등포푸르지오,영등포구,,,,매매,,,,,,,126.9034218,37.5114642,apt_master_info,POINT(126.9034218 37.5114642)
안전로얄,동구,,,,매매,,,,,,,127.443019,36.34302812,apt_master_info,POINT(127.443019 36.34302812)
대림,강서구,,,,매매,,,,,,,126.8757168,37.54828226,apt_master_info,POINT(126.8757168 37.54828226)
그린팰리스,영도구,,,,매매,,,,,,,129.0405045,35.09106874,apt_master_info,POINT(129.0405045 35.09106874)
해태(590-3),서구,,,,매매,,,,,,,126.8733851,35.15723042,apt_master_info,POINT(126.8733851 35.15723042)
우방타운,달서구,,,,매매,,,,,,,128.5423351,35.81535193,apt_master_info,POINT(128.5423351 35.81535193)
월배쌍용예가,달서구,,,,전세,,,,,,,128.5158795,35.81759283,apt_master_info,POINT(128.5158795 35.81759283)
금빛타운,북구,,,,매매,,,,,,,128.5550877,35.93044115,apt_master_info,POINT(128.5550877 35.93044115)
호반리젠시빌1차,광산구,,,,매매,,,,,,,126.8391654,35.18330046,apt_master_info,POINT(126.8391654 35.18330046)
중흥파크맨션1,북구,,,,매매,,,,,,,126.925939,35.18419199,apt_master_info,POINT(126.925939 35.18419199)
헬리오시티,송파구,,,,매매,,,,,,,127.1073266,37.4975012,apt_master_info,POINT(127.1073266 37.4975012)
LIG대학마을(건영아파트3차),관악구,,,,매매,,,,,,,127.070802,37.55585225,apt_master_info,POINT(127.070802 37.55585225)
진주3,서구,,,,매매,,,,,,,126.682474,37.49230575,apt_master_info,POINT(126.682474 37.49230575)
U-스타시티일동미라주더스타2단지,북구,,,,매매,,,,,,,126.9066653,37.55615468,apt_master_info,POINT(126.9066653 37.55615468)
운현신화타워,종로구,,,,매매,,,,,,,126.9891052,37.5752701,apt_master_info,POINT(126.9891052 37.5752701)
연산롯데캐슬골드포레,연제구,,,,월세,,,,,,,129.0814878,35.17328747,apt_master_info,POINT(129.0814878 35.17328747)
길음뉴타운4단지(e편한세상),성북구,,,,매매,,,,,,,127.0197759,37.61227745,apt_master_info,POINT(127.0197759 37.61227745)
남성한빛가든,서구,,,,매매,,,,,,,129.0109915,35.11747104,apt_master_info,POINT(129.0109915 35.11747104)
경보이리스힐,동래구,,,,매매,,,,,,,127.0119928,37.54207624,apt_master_info,POINT(127.0119928 37.54207624)
캐슬골드파크4단지,수성구,,,,매매,,,,,,,128.637626,35.84229949,apt_master_info,POINT(128.637626 35.84229949)
주공아파트 5단지,송파구,,,,매매,,,,,,,127.0947313,37.51547301,apt_master_info,POINT(127.0947313 37.51547301)
은빛1단지,노원구,,,,매매,,,,,,,127.0538153,37.68132068,apt_master_info,POINT(127.0538153 37.68132068)
e편한세상범어,수성구,,,,매매,,,,,,,128.6199132,35.86657186,apt_master_info,POINT(128.6199132 35.86657186)
주공2,구로구,,,,매매,,,,,,,126.8764812,37.49098787,apt_master_info,POINT(126.8764812 37.49098787)
부개동동도센트리움,부평구,,,,매매,,,,,,,126.7420685,37.48757445,apt_master_info,POINT(126.7420685 37.48757445)
수정타운,서구,,,,매매,,,,,,,127.3971656,36.35936582,apt_master_info,POINT(127.3971656 36.35936582)
구포동원로얄듀크비스타,북구,,,,매매,,,,,,,128.9994379,35.20824179,apt_master_info,POINT(128.9994379 35.20824179)
감천유림1차,사하구,,,,매매,,,,,,,128.9951469,35.09036629,apt_master_info,POINT(128.9951469 35.09036629)
진월동풍림아파트,남구,,,,매매,,,,,,,126.8991921,35.11377861,apt_master_info,POINT(126.8991921 35.11377861)
효천남해오네뜨1단지,남구,,,,매매,,,,,,,126.8902547,35.1010898,apt_master_info,POINT(126.8902547 35.1010898)
성당래미안e-편한세상2단지,달서구,,,,전세,,,,,,,127.0291351,37.50673779,apt_master_info,POINT(127.0291351 37.50673779)
에코폴리스동화아이위시3차,달성군,,,,매매,,,,,,,127.0532144,37.58966135,apt_master_info,POINT(127.0532144 37.58966135)
유림아시아드,연제구,,,,매매,,,,,,,129.0660084,35.17738495,apt_master_info,POINT(129.0660084 35.17738495)
라인동산,서구,,,,매매,,,,,,,126.8702293,35.13792622,apt_master_info,POINT(126.8702293 35.13792622)
침산화성파크드림,북구,,,,매매,,,,,,,128.5924728,35.89140199,apt_master_info,POINT(128.5924728 35.89140199)
DMC파크뷰자이1단지,서대문구,,,,매매,,,,,,,126.9170375,37.57245798,apt_master_info,POINT(126.9170375 37.57245798)
드림인시티에일린의뜰1차,북구,,,,매매,,,,,,,129.3649255,35.63627841,apt_master_info,POINT(129.3649255 35.63627841)
논공청구타운,달성군,,,,매매,,,,,,,128.4414479,35.73124557,apt_master_info,POINT(128.4414479 35.73124557)
중흥동도나우타운,북구,,,,매매,,,,,,,126.9106506,35.1610647,apt_master_info,POINT(126.9106506 35.1610647)
백련산힐스테이트1차,은평구,,,,매매,,,,,,,126.9252215,37.59217954,apt_master_info,POINT(126.9252215 37.59217954)
선경2차,중구,,,,매매,,,,,,,129.3086906,35.55754659,apt_master_info,POINT(129.3086906 35.55754659)
주공5,동구,,,,매매,,,,,,,127.4590437,36.32277746,apt_master_info,POINT(127.4590437 36.32277746)
청천푸르지오,부평구,,,,매매,,,,,,,126.8700811,37.5549634,apt_master_info,POINT(126.8700811 37.5549634)
평창리비에르2차,북구,,,,매매,,,,,,,129.3548366,35.55190214,apt_master_info,POINT(129.3548366 35.55190214)
신동양,계양구,,,,매매,,,,,,,126.7246108,37.52919322,apt_master_info,POINT(126.7246108 37.52919322)
우미광장,서구,,,,매매,,,,,,,126.8811891,35.12667539,apt_master_info,POINT(126.8811891 35.12667539)
풍림아파트(101동~110동),부평구,,,,매매,,,,,,,127.0723104,37.59097142,apt_master_info,POINT(127.0723104 37.59097142)
당산현대5차,영등포구,,,,매매,,,,,,,127.0216345,37.56001954,apt_master_info,POINT(127.0216345 37.56001954)
다사랑빌,서구,,,,매매,,,,,,,129.0207633,35.1041486,apt_master_info,POINT(129.0207633 35.1041486)
태성캐슬,금정구,,,,매매,,,,,,,129.0883601,35.25374958,apt_master_info,POINT(129.0883601 35.25374958)
성원,강서구,,,,매매,,,,,,,126.8720175,37.55547723,apt_master_info,POINT(126.8720175 37.55547723)
삼성,영등포구,,,,전세,,,,,,,126.9112243,37.49633516,apt_master_info,POINT(126.9112243 37.49633516)
메리움,부산진구,,,,매매,,,,,,,129.0510574,35.16374133,apt_master_info,POINT(129.0510574 35.16374133)
복현아이파크,북구,,,,매매,,,,,,,128.6186328,35.89655821,apt_master_info,POINT(128.6186328 35.89655821)
평창리비에르2차,북구,,,,매매,,,,,,,129.3548366,35.55190214,apt_master_info,POINT(129.3548366 35.55190214)
목동신시가지6,양천구,,,,매매,,,,,,,126.8850573,37.53427221,apt_master_info,POINT(126.8850573 37.53427221)
진아리채,달성군,,,,매매,,,,,,,128.4653169,35.69603879,apt_master_info,POINT(128.4653169 35.69603879)
루원호반베르디움더센트럴,서구,,,,매매,,,,,,,126.6679761,37.52873672,apt_master_info,POINT(126.6679761 37.52873672)
성당래미안e-편한세상2단지,달서구,,,,매매,,,,,,,127.0291351,37.50673779,apt_master_info,POINT(127.0291351 37.50673779)
세광그린타운,달서구,,,,매매,,,,,,,128.5229468,35.8106816,apt_master_info,POINT(128.5229468 35.8106816)
고덕리엔파크3단지,강동구,,,,월세,,,,,,,127.1751875,37.55235675,apt_master_info,POINT(127.1751875 37.55235675)
대동,남동구,,,,매매,,,,,,,126.73476,37.44412764,apt_master_info,POINT(126.73476 37.44412764)
송촌파인힐,서구,,,,매매,,,,,,,126.8642683,35.13173283,apt_master_info,POINT(126.8642683 35.13173283)
송도풍림아이원2단지,연수구,,,,매매,,,,,,,126.6518953,37.39339978,apt_master_info,POINT(126.6518953 37.39339978)
중산현대,북구,,,,매매,,,,,,,129.3381072,35.66343492,apt_master_info,POINT(129.3381072 35.66343492)
서해그랑블포레스트,연수구,,,,매매,,,,,,,127.0836235,37.55884473,apt_master_info,POINT(127.0836235 37.55884473)
쌍용스윗닷홈,부산진구,,,,매매,,,,,,,129.0315345,35.1754433,apt_master_info,POINT(129.0315345 35.1754433)
현대3차,영등포구,,,,매매,,,,,,,126.8949169,37.53127473,apt_master_info,POINT(126.8949169 37.53127473)
신창6차호반베르디움,광산구,,,,매매,,,,,,,126.8333141,35.18738763,apt_master_info,POINT(126.8333141 35.18738763)
계양하늘채파크포레,계양구,,,,매매,,,,,,,126.7408998,37.55306602,apt_master_info,POINT(126.7408998 37.55306602)
가락타운1,사하구,,,,매매,,,,,,,128.9586381,35.11098156,apt_master_info,POINT(128.9586381 35.11098156)
효천2지구중흥S-클래스,남구,,,,매매,,,,,,,126.8439099,37.52651507,apt_master_info,POINT(126.8439099 37.52651507)
새한포유,광산구,,,,매매,,,,,,,126.8153084,35.18704813,apt_master_info,POINT(126.8153084 35.18704813)
새롬(1164-12),강남구,,,,매매,,,,,,,127.0529617,37.47317811,apt_master_info,POINT(127.0529617 37.47317811)
노원센트럴푸르지오,노원구,,,,매매,,,,,,,127.0822667,37.67183957,apt_master_info,POINT(127.0822667 37.67183957)
대림e-편한세상1,서초구,,,,매매,,,,,,,126.9988861,37.48776384,apt_master_info,POINT(126.9988861 37.48776384)
더샵명지퍼스트월드3단지,강서구,,,,매매,,,,,,,127.0660777,37.59216181,apt_master_info,POINT(127.0660777 37.59216181)
송파파인타운4단지,송파구,,,,매매,,,,,,,127.1296429,37.48172135,apt_master_info,POINT(127.1296429 37.48172135)
일신2차,북구,,,,매매,,,,,,,126.8807427,35.21275017,apt_master_info,POINT(126.8807427 35.21275017)
센텀삼환Nauville,해운대구,,,,매매,,,,,,,129.1386168,35.17178099,apt_master_info,POINT(129.1386168 35.17178099)
두산1,중랑구,,,,매매,,,,,,,127.0839839,37.58165173,apt_master_info,POINT(127.0839839 37.58165173)
현대글로리아맨션,중구,,,,매매,,,,,,,129.3472263,35.55421982,apt_master_info,POINT(129.3472263 35.55421982)
은빛2단지,노원구,,,,매매,,,,,,,127.0536206,37.67977834,apt_master_info,POINT(127.0536206 37.67977834)
개금아이파크,부산진구,,,,매매,,,,,,,126.930072,37.57591318,apt_master_info,POINT(126.930072 37.57591318)
국제그린,사하구,,,,매매,,,,,,,128.9843395,35.0660758,apt_master_info,POINT(128.9843395 35.0660758)
진주4,서구,,,,매매,,,,,,,126.6825598,37.49090603,apt_master_info,POINT(126.6825598 37.49090603)
신동아3,미추홀구,,,,매매,,,,,,,126.6764416,37.44032373,apt_master_info,POINT(126.6764416 37.44032373)
대성파크,금정구,,,,매매,,,,,,,129.0919328,35.257142,apt_master_info,POINT(129.0919328 35.257142)
한진,동래구,,,,매매,,,,,,,129.0801337,35.20194305,apt_master_info,POINT(129.0801337 35.20194305)
강서뉴타워,강서구,,,,매매,,,,,,,126.8445864,37.52986627,apt_master_info,POINT(126.8445864 37.52986627)
경남선경,해운대구,,,,매매,,,,,,,129.1854996,35.16637736,apt_master_info,POINT(129.1854996 35.16637736)
강서힐스테이트,강서구,,,,매매,,,,,,,126.8397512,37.5466887,apt_master_info,POINT(126.8397512 37.5466887)
서운동경남아너스빌,계양구,,,,매매,,,,,,,126.7458841,37.53749107,apt_master_info,POINT(126.7458841 37.53749107)
정관2차동원로얄듀크,기장군,,,,매매,,,,,,,129.1752784,35.31905541,apt_master_info,POINT(129.1752784 35.31905541)
센트로팰리스,중구,,,,매매,,,,,,,128.6017589,35.86181721,apt_master_info,POINT(128.6017589 35.86181721)
호반리젠시빌,서구,,,,매매,,,,,,,126.8582321,35.16365362,apt_master_info,POINT(126.8582321 35.16365362)
하버라인3단지,구로구,,,,매매,,,,,,,126.8241851,37.4794038,apt_master_info,POINT(126.8241851 37.4794038)
월성주공1(저층),달서구,,,,월세,,,,,,,126.989303,37.54256684,apt_master_info,POINT(126.989303 37.54256684)
검단한신더휴어반파크,서구,,,,월세,,,,,,,126.7082168,37.58723455,apt_master_info,POINT(126.7082168 37.58723455)
대신더샵,서구,,,,매매,,,,,,,129.0125656,35.11873959,apt_master_info,POINT(129.0125656 35.11873959)
어등하이빌,광산구,,,,매매,,,,,,,126.8073352,35.16412448,apt_master_info,POINT(126.8073352 35.16412448)
연산더샵,연제구,,,,매매,,,,,,,129.0845032,35.1734591,apt_master_info,POINT(129.0845032 35.1734591)
진천역라온프라이빗센텀,달서구,,,,전세,,,,,,,128.5254431,35.81530546,apt_master_info,POINT(128.5254431 35.81530546)
오션스타,동구,,,,매매,,,,,,,129.0367014,35.11447745,apt_master_info,POINT(129.0367014 35.11447745)
현대,연수구,,,,매매,,,,,,,127.0216345,37.56001954,apt_master_info,POINT(127.0216345 37.56001954)
상계주공1(고층),노원구,,,,매매,,,,,,,126.989303,37.54256684,apt_master_info,POINT(126.989303 37.54256684)
협성·DS엘리시안,강서구,,,,매매,,,,,,,129.0670846,35.19967835,apt_master_info,POINT(129.0670846 35.19967835)
담티힐즈,수성구,,,,매매,,,,,,,128.6540552,35.85438005,apt_master_info,POINT(128.6540552 35.85438005)
레미테지,성동구,,,,매매,,,,,,,127.0119343,37.53960463,apt_master_info,POINT(127.0119343 37.53960463)
금성맨션,북구,,,,매매,,,,,,,126.9318107,35.16248434,apt_master_info,POINT(126.9318107 35.16248434)
레지던스라움,북구,,,,매매,,,,,,,129.0131747,35.23365675,apt_master_info,POINT(129.0131747 35.23365675)
송도더샵퍼스트파크F14BL,연수구,,,,매매,,,,,,,126.930072,37.57591318,apt_master_info,POINT(126.930072 37.57591318)
해마루(69-5),계양구,,,,전세,,,,,,,129.1163218,35.16836625,apt_master_info,POINT(129.1163218 35.16836625)
거제센트럴자이,연제구,,,,월세,,,,,,,129.076492,35.19296328,apt_master_info,POINT(129.076492 35.19296328)
대안IPARK,울주군,,,,매매,,,,,,,129.2854668,35.41240686,apt_master_info,POINT(129.2854668 35.41240686)
서울숲대림,성동구,,,,매매,,,,,,,126.9548096,37.52521918,apt_master_info,POINT(126.9548096 37.52521918)
연산롯데캐슬골드포레,연제구,,,,월세,,,,,,,129.0814878,35.17328747,apt_master_info,POINT(129.0814878 35.17328747)
울산옥현1주공,남구,,,,매매,,,,,,,129.2630612,35.54591046,apt_master_info,POINT(129.2630612 35.54591046)
협성르네상스,사하구,,,,매매,,,,,,,128.9720212,35.07450884,apt_master_info,POINT(128.9720212 35.07450884)
엘지메트로시티4-1(201-214),남구,,,,매매,,,,,,,126.9272855,37.62478208,apt_master_info,POINT(126.9272855 37.62478208)
남외푸르지오2차,중구,,,,매매,,,,,,,129.3465529,35.56601251,apt_master_info,POINT(129.3465529 35.56601251)
부산신호사랑으로부영3차,강서구,,,,월세,,,,,,,128.8759707,35.08448536,apt_master_info,POINT(128.8759707 35.08448536)
센트로팰리스,중구,,,,매매,,,,,,,128.6017589,35.86181721,apt_master_info,POINT(128.6017589 35.86181721)
광주신창동대광로제비앙아파트,광산구,,,,매매,,,,,,,126.8436036,35.19029047,apt_master_info,POINT(126.8436036 35.19029047)
한양2,도봉구,,,,매매,,,,,,,127.0314648,37.65696882,apt_master_info,POINT(127.0314648 37.65696882)
아크로리버뷰신반포,서초구,,,,매매,,,,,,,127.0076466,37.51508692,apt_master_info,POINT(127.0076466 37.51508692)
송도SK뷰센트럴,연수구,,,,매매,,,,,,,127.0822667,37.67183957,apt_master_info,POINT(127.0822667 37.67183957)
대연롯데캐슬레전드1단지,남구,,,,매매,,,,,,,129.0815991,35.13629754,apt_master_info,POINT(129.0815991 35.13629754)
중흥2,북구,,,,매매,,,,,,,126.8872885,35.17803477,apt_master_info,POINT(126.8872885 35.17803477)
신영도롯데낙천대,영도구,,,,매매,,,,,,,129.0624967,35.08819674,apt_master_info,POINT(129.0624967 35.08819674)
DMC파크뷰자이1단지,서대문구,,,,매매,,,,,,,126.9170375,37.57245798,apt_master_info,POINT(126.9170375 37.57245798)
그린타운,대덕구,,,,매매,,,,,,,127.4353391,36.36666116,apt_master_info,POINT(127.4353391 36.36666116)
대실역청아람2단지,달성군,,,,매매,,,,,,,128.4685285,35.85851682,apt_master_info,POINT(128.4685285 35.85851682)
"상인동화,태왕,한양타운",달서구,,,,전세,,,,,,,128.5417705,35.81861082,apt_master_info,POINT(128.5417705 35.81861082)
한양,계양구,,,,매매,,,,,,,126.7236014,37.53381256,apt_master_info,POINT(126.7236014 37.53381256)
진흥목화,수영구,,,,매매,,,,,,,129.122665,35.1596564,apt_master_info,POINT(129.122665 35.1596564)
태영,서구,,,,매매,,,,,,,126.6754313,37.54750712,apt_master_info,POINT(126.6754313 37.54750712)
호반,서구,,,,매매,,,,,,,126.843665,35.15591589,apt_master_info,POINT(126.843665 35.15591589)
한산(55-3),동구,,,,매매,,,,,,,127.448132,36.34881962,apt_master_info,POINT(127.448132 36.34881962)
골드클래스,중구,,,,전세,,,,,,,129.344929,35.58767494,apt_master_info,POINT(129.344929 35.58767494)
현대그린,노원구,,,,매매,,,,,,,127.0844145,37.64678238,apt_master_info,POINT(127.0844145 37.64678238)
근상프리즘(957-1),강서구,,,,매매,,,,,,,126.8524522,37.5507607,apt_master_info,POINT(126.8524522 37.5507607)
삼환1단지,남동구,,,,매매,,,,,,,126.7329572,37.44921966,apt_master_info,POINT(126.7329572 37.44921966)
에스케이뷰,서대문구,,,,매매,,,,,,,126.9659194,37.56193427,apt_master_info,POINT(126.9659194 37.56193427)
